Query_number     Doc_id           Precision        Recal
9                CACM-0637        0.0862068965517  0.0617283950617 
9                CACM-2138        0.0847457627119  0.0617283950617 
9                CACM-1748        0.0833333333333  0.0617283950617 
9                CACM-2407        0.0819672131148  0.0617283950617 
9                CACM-2522        0.0806451612903  0.0617283950617 
9                CACM-3182        0.0793650793651  0.0617283950617 
9                CACM-2020        0.078125         0.0617283950617 
9                CACM-3028        0.0769230769231  0.0617283950617 
9                CACM-3111        0.0909090909091  0.0740740740741 
9                CACM-2969        0.089552238806   0.0740740740741 
9                CACM-2092        0.0882352941176  0.0740740740741 
9                CACM-3148        0.0869565217391  0.0740740740741 
9                CACM-2621        0.0857142857143  0.0740740740741 
9                CACM-2163        0.0845070422535  0.0740740740741 
9                CACM-1032        0.0833333333333  0.0740740740741 
9                CACM-3137        0.0821917808219  0.0740740740741 
9                CACM-2740        0.0810810810811  0.0740740740741 
9                CACM-1811        0.08             0.0740740740741 
9                CACM-1341        0.0789473684211  0.0740740740741 
9                CACM-2188        0.0779220779221  0.0740740740741 
9                CACM-2406        0.0769230769231  0.0740740740741 
9                CACM-3092        0.0759493670886  0.0740740740741 
9                CACM-3032        0.075            0.0740740740741 
9                CACM-2931        0.0740740740741  0.0740740740741 
9                CACM-1908        0.0731707317073  0.0740740740741 
9                CACM-0616        0.0722891566265  0.0740740740741 
9                CACM-1261        0.0714285714286  0.0740740740741 
9                CACM-1846        0.0705882352941  0.0740740740741 
9                CACM-2798        0.0697674418605  0.0740740740741 
9                CACM-3157        0.0689655172414  0.0740740740741 
9                CACM-3090        0.0681818181818  0.0740740740741 
9                CACM-3174        0.0674157303371  0.0740740740741 
9                CACM-1890        0.0666666666667  0.0740740740741 
9                CACM-1745        0.0659340659341  0.0740740740741 
9                CACM-3183        0.0652173913043  0.0740740740741 
9                CACM-1723        0.0645161290323  0.0740740740741 
9                CACM-1951        0.063829787234   0.0740740740741 
9                CACM-1366        0.0631578947368  0.0740740740741 
9                CACM-2741        0.0625           0.0740740740741 
9                CACM-2888        0.0618556701031  0.0740740740741 
9                CACM-2342        0.0612244897959  0.0740740740741 
9                CACM-2297        0.0606060606061  0.0740740740741 
9                CACM-2572        0.06             0.0740740740741 
Query_number   Doc_id   Precision   Recal   
10               CACM-2316        0.0              0.0             
10               CACM-1366        0.0              0.0             
10               CACM-2714        0.333333333333   0.00285714285714 
10               CACM-1098        0.25             0.00285714285714 
10               CACM-3077        0.2              0.00285714285714 
10               CACM-2342        0.333333333333   0.00571428571429 
10               CACM-2705        0.285714285714   0.00571428571429 
10               CACM-2645        0.25             0.00571428571429 
10               CACM-1703        0.222222222222   0.00571428571429 
10               CACM-2851        0.3              0.00857142857143 
10               CACM-2603        0.272727272727   0.00857142857143 
10               CACM-2785        0.333333333333   0.0114285714286 
10               CACM-1601        0.384615384615   0.0142857142857 
10               CACM-2700        0.428571428571   0.0171428571429 
10               CACM-3059        0.4              0.0171428571429 
10               CACM-2317        0.375            0.0171428571429 
10               CACM-2289        0.411764705882   0.02            
10               CACM-2973        0.388888888889   0.02            
10               CACM-1262        0.421052631579   0.0228571428571 
10               CACM-1747        0.45             0.0257142857143 
10               CACM-2406        0.428571428571   0.0257142857143 
10               CACM-2865        0.409090909091   0.0257142857143 
10               CACM-2266        0.391304347826   0.0257142857143 
10               CACM-3075        0.416666666667   0.0285714285714 
10               CACM-3150        0.4              0.0285714285714 
10               CACM-1468        0.384615384615   0.0285714285714 
10               CACM-2401        0.37037037037    0.0285714285714 
10               CACM-0950        0.357142857143   0.0285714285714 
10               CACM-1828        0.344827586207   0.0285714285714 
10               CACM-2195        0.333333333333   0.0285714285714 
10               CACM-3156        0.354838709677   0.0314285714286 
10               CACM-2685        0.375            0.0342857142857 
10               CACM-2931        0.363636363636   0.0342857142857 
10               CACM-2470        0.352941176471   0.0342857142857 
10               CACM-1846        0.342857142857   0.0342857142857 
10               CACM-2175        0.333333333333   0.0342857142857 
10               CACM-2896        0.351351351351   0.0371428571429 
10               CACM-2254        0.342105263158   0.0371428571429 
10               CACM-2710        0.333333333333   0.0371428571429 
10               CACM-1470        0.325            0.0371428571429 
10               CACM-1852        0.317073170732   0.0371428571429 
10               CACM-3105        0.309523809524   0.0371428571429 
10               CACM-3148        0.302325581395   0.0371428571429 
10               CACM-1135        0.295454545455   0.0371428571429 
10               CACM-2265        0.288888888889   0.0371428571429 
10               CACM-3073        0.282608695652   0.0371428571429 
10               CACM-2895        0.297872340426   0.04            
10               CACM-1485        0.291666666667   0.04            
10               CACM-2838        0.285714285714   0.04            
10               CACM-1459        0.28             0.04            
10               CACM-2305        0.274509803922   0.04            
10               CACM-2956        0.269230769231   0.04            
10               CACM-1350        0.264150943396   0.04            
10               CACM-1678        0.259259259259   0.04            
10               CACM-1536        0.254545454545   0.04            
10               CACM-2433        0.267857142857   0.0428571428571 
10               CACM-1158        0.280701754386   0.0457142857143 
10               CACM-2570        0.275862068966   0.0457142857143 
10               CACM-2314        0.271186440678   0.0457142857143 
10               CACM-1496        0.266666666667   0.0457142857143 
10               CACM-2081        0.262295081967   0.0457142857143 
10               CACM-1411        0.258064516129   0.0457142857143 
10               CACM-2557        0.253968253968   0.0457142857143 
10               CACM-2873        0.25             0.0457142857143 
10               CACM-2112        0.246153846154   0.0457142857143 
10               CACM-1491        0.242424242424   0.0457142857143 
10               CACM-2650        0.238805970149   0.0457142857143 
10               CACM-2080        0.235294117647   0.0457142857143 
10               CACM-2740        0.231884057971   0.0457142857143 
10               CACM-2886        0.228571428571   0.0457142857143 
10               CACM-1457        0.225352112676   0.0457142857143 
10               CACM-2941        0.222222222222   0.0457142857143 
10               CACM-2940        0.219178082192   0.0457142857143 
10               CACM-2717        0.216216216216   0.0457142857143 
10               CACM-2546        0.213333333333   0.0457142857143 
10               CACM-1911        0.210526315789   0.0457142857143 
10               CACM-1769        0.207792207792   0.0457142857143 
10               CACM-1923        0.205128205128   0.0457142857143 
10               CACM-0321        0.20253164557    0.0457142857143 
10               CACM-2217        0.2              0.0457142857143 
10               CACM-1959        0.197530864198   0.0457142857143 
10               CACM-1811        0.207317073171   0.0485714285714 
10               CACM-2739        0.204819277108   0.0485714285714 
10               CACM-2580        0.202380952381   0.0485714285714 
10               CACM-2514        0.2              0.0485714285714 
10               CACM-0249        0.197674418605   0.0485714285714 
10               CACM-2198        0.195402298851   0.0485714285714 
10               CACM-2003        0.193181818182   0.0485714285714 
10               CACM-2921        0.191011235955   0.0485714285714 
10               CACM-2699        0.188888888889   0.0485714285714 
10               CACM-2252        0.186813186813   0.0485714285714 
10               CACM-1306        0.184782608696   0.0485714285714 
10               CACM-2263        0.182795698925   0.0485714285714 
10               CACM-1727        0.18085106383    0.0485714285714 
10               CACM-2692        0.178947368421   0.0485714285714 
10               CACM-1613        0.1875           0.0514285714286 
10               CACM-2534        0.185567010309   0.0514285714286 
10               CACM-2341        0.183673469388   0.0514285714286 
10               CACM-1484        0.181818181818   0.0514285714286 
10               CACM-1265        0.18             0.0514285714286 
Query_number   Doc_id   Precision   Recal   
11               CACM-2316        1.0              0.00478468899522 
11               CACM-2699        1.0              0.00956937799043 
11               CACM-3077        0.666666666667   0.00956937799043 
11               CACM-2906        0.75             0.0143540669856 
11               CACM-1366        0.6              0.0143540669856 
11               CACM-2717        0.5              0.0143540669856 
11               CACM-1098        0.428571428571   0.0143540669856 
11               CACM-3150        0.5              0.0191387559809 
11               CACM-2527        0.555555555556   0.0239234449761 
11               CACM-2317        0.5              0.0239234449761 
11               CACM-3057        0.454545454545   0.0239234449761 
11               CACM-2705        0.416666666667   0.0239234449761 
11               CACM-2198        0.384615384615   0.0239234449761 
11               CACM-1923        0.428571428571   0.0287081339713 
11               CACM-3148        0.4              0.0287081339713 
11               CACM-2716        0.4375           0.0334928229665 
11               CACM-3080        0.411764705882   0.0334928229665 
11               CACM-1703        0.388888888889   0.0334928229665 
11               CACM-2603        0.368421052632   0.0334928229665 
11               CACM-0724        0.35             0.0334928229665 
11               CACM-2645        0.333333333333   0.0334928229665 
11               CACM-2246        0.363636363636   0.0382775119617 
11               CACM-2922        0.347826086957   0.0382775119617 
11               CACM-2003        0.333333333333   0.0382775119617 
11               CACM-0321        0.32             0.0382775119617 
11               CACM-2406        0.307692307692   0.0382775119617 
11               CACM-2787        0.296296296296   0.0382775119617 
11               CACM-2091        0.285714285714   0.0382775119617 
11               CACM-1642        0.275862068966   0.0382775119617 
11               CACM-2897        0.266666666667   0.0382775119617 
11               CACM-1627        0.258064516129   0.0382775119617 
11               CACM-1046        0.25             0.0382775119617 
11               CACM-2081        0.242424242424   0.0382775119617 
11               CACM-3171        0.235294117647   0.0382775119617 
11               CACM-2320        0.228571428571   0.0382775119617 
11               CACM-1861        0.222222222222   0.0382775119617 
11               CACM-1769        0.216216216216   0.0382775119617 
11               CACM-1835        0.210526315789   0.0382775119617 
11               CACM-2873        0.205128205128   0.0382775119617 
11               CACM-1678        0.2              0.0382775119617 
11               CACM-1470        0.19512195122    0.0382775119617 
11               CACM-2254        0.190476190476   0.0382775119617 
11               CACM-1852        0.186046511628   0.0382775119617 
11               CACM-1459        0.181818181818   0.0382775119617 
11               CACM-3105        0.177777777778   0.0382775119617 
11               CACM-2710        0.195652173913   0.0430622009569 
11               CACM-2931        0.191489361702   0.0430622009569 
11               CACM-2470        0.1875           0.0430622009569 
11               CACM-2305        0.183673469388   0.0430622009569 
11               CACM-1135        0.18             0.0430622009569 
11               CACM-1485        0.176470588235   0.0430622009569 
11               CACM-2887        0.173076923077   0.0430622009569 
11               CACM-1472        0.169811320755   0.0430622009569 
11               CACM-2593        0.166666666667   0.0430622009569 
11               CACM-1676        0.163636363636   0.0430622009569 
11               CACM-2542        0.160714285714   0.0430622009569 
11               CACM-2826        0.157894736842   0.0430622009569 
11               CACM-1860        0.155172413793   0.0430622009569 
11               CACM-1552        0.152542372881   0.0430622009569 
11               CACM-2898        0.15             0.0430622009569 
11               CACM-0281        0.147540983607   0.0430622009569 
11               CACM-0048        0.145161290323   0.0430622009569 
11               CACM-1145        0.142857142857   0.0430622009569 
11               CACM-1179        0.140625         0.0430622009569 
11               CACM-3041        0.138461538462   0.0430622009569 
11               CACM-1903        0.136363636364   0.0430622009569 
11               CACM-1872        0.134328358209   0.0430622009569 
11               CACM-1462        0.132352941176   0.0430622009569 
11               CACM-3130        0.130434782609   0.0430622009569 
11               CACM-1188        0.142857142857   0.0478468899522 
11               CACM-2867        0.140845070423   0.0478468899522 
11               CACM-2928        0.138888888889   0.0478468899522 
11               CACM-2765        0.13698630137    0.0478468899522 
11               CACM-1908        0.135135135135   0.0478468899522 
11               CACM-2219        0.133333333333   0.0478468899522 
11               CACM-1936        0.131578947368   0.0478468899522 
11               CACM-0670        0.12987012987    0.0478468899522 
11               CACM-1143        0.128205128205   0.0478468899522 
11               CACM-2526        0.126582278481   0.0478468899522 
11               CACM-1223        0.125            0.0478468899522 
11               CACM-3101        0.123456790123   0.0478468899522 
11               CACM-0265        0.121951219512   0.0478468899522 
11               CACM-0731        0.120481927711   0.0478468899522 
11               CACM-1425        0.119047619048   0.0478468899522 
11               CACM-2398        0.117647058824   0.0478468899522 
11               CACM-2002        0.116279069767   0.0478468899522 
11               CACM-2034        0.114942528736   0.0478468899522 
11               CACM-1641        0.113636363636   0.0478468899522 
11               CACM-1788        0.112359550562   0.0478468899522 
11               CACM-1710        0.111111111111   0.0478468899522 
11               CACM-3185        0.10989010989    0.0478468899522 
11               CACM-0205        0.108695652174   0.0478468899522 
11               CACM-2842        0.10752688172    0.0478468899522 
11               CACM-2651        0.106382978723   0.0478468899522 
11               CACM-1467        0.105263157895   0.0478468899522 
11               CACM-1469        0.104166666667   0.0478468899522 
11               CACM-2265        0.103092783505   0.0478468899522 
11               CACM-2886        0.102040816327   0.0478468899522 
11               CACM-0249        0.10101010101    0.0478468899522 
11               CACM-2148        0.1              0.0478468899522 
Query_number   Doc_id   Precision   Recal   
12               CACM-3127        1.0              0.0166666666667 
12               CACM-3068        0.5              0.0166666666667 
12               CACM-1747        0.333333333333   0.0166666666667 
12               CACM-2740        0.25             0.0166666666667 
12               CACM-2319        0.2              0.0166666666667 
12               CACM-1680        0.166666666667   0.0166666666667 
12               CACM-2317        0.142857142857   0.0166666666667 
12               CACM-1728        0.125            0.0166666666667 
12               CACM-1844        0.111111111111   0.0166666666667 
12               CACM-2372        0.1              0.0166666666667 
12               CACM-2111        0.0909090909091  0.0166666666667 
12               CACM-2424        0.0833333333333  0.0166666666667 
12               CACM-2246        0.153846153846   0.0333333333333 
12               CACM-1930        0.142857142857   0.0333333333333 
12               CACM-1462        0.133333333333   0.0333333333333 
12               CACM-1750        0.125            0.0333333333333 
12               CACM-2198        0.117647058824   0.0333333333333 
12               CACM-3150        0.111111111111   0.0333333333333 
12               CACM-2479        0.105263157895   0.0333333333333 
12               CACM-1591        0.1              0.0333333333333 
12               CACM-2379        0.0952380952381  0.0333333333333 
12               CACM-2151        0.0909090909091  0.0333333333333 
12               CACM-2138        0.0869565217391  0.0333333333333 
12               CACM-2882        0.0833333333333  0.0333333333333 
12               CACM-2345        0.08             0.0333333333333 
12               CACM-2985        0.0769230769231  0.0333333333333 
12               CACM-1959        0.0740740740741  0.0333333333333 
12               CACM-2812        0.0714285714286  0.0333333333333 
12               CACM-2314        0.0689655172414  0.0333333333333 
12               CACM-2840        0.0666666666667  0.0333333333333 
12               CACM-2358        0.0645161290323  0.0333333333333 
12               CACM-3025        0.0625           0.0333333333333 
12               CACM-2522        0.0606060606061  0.0333333333333 
12               CACM-1951        0.0588235294118  0.0333333333333 
12               CACM-1324        0.0571428571429  0.0333333333333 
12               CACM-2632        0.0555555555556  0.0333333333333 
12               CACM-2629        0.0810810810811  0.05            
12               CACM-2378        0.0789473684211  0.05            
12               CACM-2597        0.0769230769231  0.05            
12               CACM-2852        0.075            0.05            
12               CACM-2407        0.0731707317073  0.05            
12               CACM-2567        0.0714285714286  0.05            
12               CACM-1572        0.0697674418605  0.05            
12               CACM-2311        0.0681818181818  0.05            
12               CACM-3077        0.0666666666667  0.05            
12               CACM-2080        0.0869565217391  0.0666666666667 
12               CACM-2867        0.0851063829787  0.0666666666667 
12               CACM-1751        0.0833333333333  0.0666666666667 
12               CACM-2541        0.0816326530612  0.0666666666667 
12               CACM-1247        0.08             0.0666666666667 
12               CACM-2482        0.078431372549   0.0666666666667 
12               CACM-2320        0.0769230769231  0.0666666666667 
12               CACM-1226        0.0754716981132  0.0666666666667 
12               CACM-2621        0.0740740740741  0.0666666666667 
12               CACM-2624        0.0727272727273  0.0666666666667 
12               CACM-2625        0.0714285714286  0.0666666666667 
12               CACM-1892        0.0701754385965  0.0666666666667 
12               CACM-3026        0.0689655172414  0.0666666666667 
12               CACM-2868        0.0677966101695  0.0666666666667 
12               CACM-2920        0.0666666666667  0.0666666666667 
12               CACM-2219        0.0655737704918  0.0666666666667 
12               CACM-2357        0.0645161290323  0.0666666666667 
12               CACM-2798        0.0634920634921  0.0666666666667 
12               CACM-1341        0.0625           0.0666666666667 
12               CACM-2525        0.0615384615385  0.0666666666667 
12               CACM-1978        0.0606060606061  0.0666666666667 
12               CACM-3157        0.0597014925373  0.0666666666667 
12               CACM-1387        0.0588235294118  0.0666666666667 
12               CACM-2127        0.0579710144928  0.0666666666667 
12               CACM-1748        0.0571428571429  0.0666666666667 
12               CACM-3072        0.056338028169   0.0666666666667 
12               CACM-3090        0.0555555555556  0.0666666666667 
12               CACM-3076        0.0547945205479  0.0666666666667 
12               CACM-2622        0.0540540540541  0.0666666666667 
12               CACM-1236        0.0533333333333  0.0666666666667 
12               CACM-2297        0.0526315789474  0.0666666666667 
12               CACM-2184        0.0519480519481  0.0666666666667 
12               CACM-2950        0.0512820512821  0.0666666666667 
12               CACM-1752        0.0506329113924  0.0666666666667 
12               CACM-3028        0.05             0.0666666666667 
12               CACM-2342        0.0493827160494  0.0666666666667 
12               CACM-3141        0.0487804878049  0.0666666666667 
12               CACM-2036        0.0481927710843  0.0666666666667 
12               CACM-0322        0.047619047619   0.0666666666667 
12               CACM-1846        0.0470588235294  0.0666666666667 
12               CACM-2888        0.046511627907   0.0666666666667 
12               CACM-3134        0.0459770114943  0.0666666666667 
12               CACM-3136        0.0454545454545  0.0666666666667 
12               CACM-0104        0.0449438202247  0.0666666666667 
12               CACM-1071        0.0444444444444  0.0666666666667 
12               CACM-1699        0.043956043956   0.0666666666667 
12               CACM-2321        0.0434782608696  0.0666666666667 
12               CACM-2741        0.0430107526882  0.0666666666667 
12               CACM-2406        0.0425531914894  0.0666666666667 
12               CACM-1196        0.0421052631579  0.0666666666667 
12               CACM-0616        0.0416666666667  0.0666666666667 
12               CACM-2188        0.0412371134021  0.0666666666667 
12               CACM-2988        0.0408163265306  0.0666666666667 
12               CACM-0855        0.040404040404   0.0666666666667 
12               CACM-0637        0.04             0.0666666666667 
Query_number   Doc_id   Precision   Recal   
13               CACM-2897        1.0              0.00699300699301 
13               CACM-0048        0.5              0.00699300699301 
13               CACM-1362        0.333333333333   0.00699300699301 
13               CACM-2491        0.25             0.00699300699301 
13               CACM-2645        0.2              0.00699300699301 
13               CACM-1652        0.166666666667   0.00699300699301 
13               CACM-2711        0.142857142857   0.00699300699301 
13               CACM-3080        0.125            0.00699300699301 
13               CACM-2680        0.111111111111   0.00699300699301 
13               CACM-2748        0.1              0.00699300699301 
13               CACM-1947        0.181818181818   0.013986013986  
13               CACM-1886        0.166666666667   0.013986013986  
13               CACM-2344        0.153846153846   0.013986013986  
13               CACM-2033        0.142857142857   0.013986013986  
13               CACM-1651        0.133333333333   0.013986013986  
13               CACM-2835        0.125            0.013986013986  
13               CACM-1066        0.117647058824   0.013986013986  
13               CACM-3134        0.111111111111   0.013986013986  
13               CACM-1655        0.105263157895   0.013986013986  
13               CACM-2253        0.1              0.013986013986  
13               CACM-3129        0.0952380952381  0.013986013986  
13               CACM-2929        0.0909090909091  0.013986013986  
13               CACM-2537        0.0869565217391  0.013986013986  
13               CACM-2559        0.0833333333333  0.013986013986  
13               CACM-2892        0.08             0.013986013986  
13               CACM-2499        0.0769230769231  0.013986013986  
13               CACM-2716        0.0740740740741  0.013986013986  
13               CACM-1195        0.0714285714286  0.013986013986  
13               CACM-2701        0.0689655172414  0.013986013986  
13               CACM-2217        0.0666666666667  0.013986013986  
13               CACM-3005        0.0645161290323  0.013986013986  
13               CACM-3054        0.0625           0.013986013986  
13               CACM-1641        0.0606060606061  0.013986013986  
13               CACM-1350        0.0588235294118  0.013986013986  
13               CACM-1726        0.0571428571429  0.013986013986  
13               CACM-2722        0.0555555555556  0.013986013986  
13               CACM-2734        0.0540540540541  0.013986013986  
13               CACM-2569        0.0526315789474  0.013986013986  
13               CACM-2834        0.0512820512821  0.013986013986  
13               CACM-3066        0.05             0.013986013986  
13               CACM-1523        0.0487804878049  0.013986013986  
13               CACM-1290        0.047619047619   0.013986013986  
13               CACM-2233        0.046511627907   0.013986013986  
13               CACM-2078        0.0454545454545  0.013986013986  
13               CACM-2423        0.0444444444444  0.013986013986  
13               CACM-1564        0.0434782608696  0.013986013986  
13               CACM-2289        0.0425531914894  0.013986013986  
13               CACM-1030        0.0416666666667  0.013986013986  
13               CACM-2812        0.0408163265306  0.013986013986  
13               CACM-2950        0.04             0.013986013986  
13               CACM-1476        0.0392156862745  0.013986013986  
13               CACM-2464        0.0384615384615  0.013986013986  
13               CACM-1676        0.0377358490566  0.013986013986  
13               CACM-2858        0.037037037037   0.013986013986  
13               CACM-2230        0.0363636363636  0.013986013986  
13               CACM-2904        0.0357142857143  0.013986013986  
13               CACM-2692        0.0350877192982  0.013986013986  
13               CACM-2745        0.0344827586207  0.013986013986  
13               CACM-2359        0.0338983050847  0.013986013986  
13               CACM-2389        0.0333333333333  0.013986013986  
13               CACM-2495        0.0491803278689  0.020979020979  
13               CACM-1795        0.0645161290323  0.027972027972  
13               CACM-2181        0.0634920634921  0.027972027972  
13               CACM-0397        0.0625           0.027972027972  
13               CACM-2015        0.0615384615385  0.027972027972  
13               CACM-2081        0.0606060606061  0.027972027972  
13               CACM-3018        0.0597014925373  0.027972027972  
13               CACM-1708        0.0588235294118  0.027972027972  
13               CACM-2856        0.0579710144928  0.027972027972  
13               CACM-2753        0.0571428571429  0.027972027972  
13               CACM-1807        0.0704225352113  0.034965034965  
13               CACM-2944        0.0694444444444  0.034965034965  
13               CACM-3110        0.0684931506849  0.034965034965  
13               CACM-1331        0.0675675675676  0.034965034965  
13               CACM-1824        0.0666666666667  0.034965034965  
13               CACM-1223        0.0789473684211  0.041958041958  
13               CACM-2800        0.0779220779221  0.041958041958  
13               CACM-1315        0.0769230769231  0.041958041958  
13               CACM-1265        0.0759493670886  0.041958041958  
13               CACM-1756        0.075            0.041958041958  
13               CACM-2107        0.0740740740741  0.041958041958  
13               CACM-3041        0.0731707317073  0.041958041958  
13               CACM-2195        0.0722891566265  0.041958041958  
13               CACM-3064        0.0714285714286  0.041958041958  
13               CACM-2433        0.0705882352941  0.041958041958  
13               CACM-3112        0.0697674418605  0.041958041958  
13               CACM-2498        0.0689655172414  0.041958041958  
13               CACM-1552        0.0681818181818  0.041958041958  
13               CACM-1234        0.0674157303371  0.041958041958  
13               CACM-3171        0.0666666666667  0.041958041958  
13               CACM-1757        0.0659340659341  0.041958041958  
13               CACM-2852        0.0652173913043  0.041958041958  
13               CACM-1145        0.0645161290323  0.041958041958  
13               CACM-3087        0.063829787234   0.041958041958  
13               CACM-3053        0.0631578947368  0.041958041958  
13               CACM-1719        0.0625           0.041958041958  
13               CACM-2314        0.0618556701031  0.041958041958  
13               CACM-1997        0.0612244897959  0.041958041958  
13               CACM-3103        0.0606060606061  0.041958041958  
13               CACM-3106        0.06             0.041958041958  
Query_number   Doc_id   Precision   Recal   
14               CACM-2289        0.0              0.0             
14               CACM-1724        0.5              0.00162337662338 
14               CACM-2181        0.333333333333   0.00162337662338 
14               CACM-3087        0.25             0.00162337662338 
14               CACM-1135        0.2              0.00162337662338 
14               CACM-3011        0.166666666667   0.00162337662338 
14               CACM-2233        0.142857142857   0.00162337662338 
14               CACM-2876        0.125            0.00162337662338 
14               CACM-2882        0.111111111111   0.00162337662338 
14               CACM-2889        0.1              0.00162337662338 
14               CACM-1886        0.0909090909091  0.00162337662338 
14               CACM-2931        0.0833333333333  0.00162337662338 
14               CACM-2692        0.0769230769231  0.00162337662338 
14               CACM-1098        0.0714285714286  0.00162337662338 
14               CACM-1727        0.0666666666667  0.00162337662338 
14               CACM-1665        0.0625           0.00162337662338 
14               CACM-2198        0.0588235294118  0.00162337662338 
14               CACM-2314        0.0555555555556  0.00162337662338 
14               CACM-2887        0.0526315789474  0.00162337662338 
14               CACM-3015        0.05             0.00162337662338 
14               CACM-1650        0.047619047619   0.00162337662338 
14               CACM-3057        0.0454545454545  0.00162337662338 
14               CACM-1726        0.0434782608696  0.00162337662338 
14               CACM-2002        0.0416666666667  0.00162337662338 
14               CACM-2819        0.04             0.00162337662338 
14               CACM-2950        0.0384615384615  0.00162337662338 
14               CACM-1366        0.037037037037   0.00162337662338 
14               CACM-3077        0.0357142857143  0.00162337662338 
14               CACM-2864        0.0344827586207  0.00162337662338 
14               CACM-1856        0.0333333333333  0.00162337662338 
14               CACM-2499        0.0322580645161  0.00162337662338 
14               CACM-2722        0.03125          0.00162337662338 
14               CACM-1725        0.030303030303   0.00162337662338 
14               CACM-1976        0.0294117647059  0.00162337662338 
14               CACM-1879        0.0285714285714  0.00162337662338 
14               CACM-2263        0.0277777777778  0.00162337662338 
14               CACM-3160        0.027027027027   0.00162337662338 
14               CACM-2106        0.0263157894737  0.00162337662338 
14               CACM-3166        0.025641025641   0.00162337662338 
14               CACM-1811        0.025            0.00162337662338 
14               CACM-1961        0.0243902439024  0.00162337662338 
14               CACM-2344        0.0238095238095  0.00162337662338 
14               CACM-2902        0.0232558139535  0.00162337662338 
14               CACM-2679        0.0454545454545  0.00324675324675 
14               CACM-2916        0.0444444444444  0.00324675324675 
14               CACM-1932        0.0434782608696  0.00324675324675 
14               CACM-1847        0.0425531914894  0.00324675324675 
14               CACM-3036        0.0416666666667  0.00324675324675 
14               CACM-3092        0.0408163265306  0.00324675324675 
14               CACM-2828        0.04             0.00324675324675 
14               CACM-3131        0.0392156862745  0.00324675324675 
14               CACM-2645        0.0384615384615  0.00324675324675 
14               CACM-2812        0.0377358490566  0.00324675324675 
14               CACM-2217        0.037037037037   0.00324675324675 
14               CACM-3134        0.0363636363636  0.00324675324675 
14               CACM-3049        0.0357142857143  0.00324675324675 
14               CACM-2851        0.0350877192982  0.00324675324675 
14               CACM-2856        0.0344827586207  0.00324675324675 
14               CACM-2484        0.0338983050847  0.00324675324675 
14               CACM-2924        0.0333333333333  0.00324675324675 
14               CACM-1527        0.0327868852459  0.00324675324675 
14               CACM-2985        0.0322580645161  0.00324675324675 
14               CACM-3153        0.031746031746   0.00324675324675 
14               CACM-2890        0.03125          0.00324675324675 
14               CACM-2716        0.0461538461538  0.00487012987013 
14               CACM-2884        0.0454545454545  0.00487012987013 
14               CACM-3033        0.044776119403   0.00487012987013 
14               CACM-1566        0.0441176470588  0.00487012987013 
14               CACM-3163        0.0434782608696  0.00487012987013 
14               CACM-1997        0.0571428571429  0.00649350649351 
14               CACM-2033        0.056338028169   0.00649350649351 
14               CACM-2827        0.0555555555556  0.00649350649351 
14               CACM-1752        0.0547945205479  0.00649350649351 
14               CACM-3164        0.0540540540541  0.00649350649351 
14               CACM-1924        0.0533333333333  0.00649350649351 
14               CACM-1747        0.0526315789474  0.00649350649351 
14               CACM-3135        0.0519480519481  0.00649350649351 
14               CACM-3142        0.0512820512821  0.00649350649351 
14               CACM-2178        0.0506329113924  0.00649350649351 
14               CACM-2017        0.0625           0.00811688311688 
14               CACM-3048        0.0617283950617  0.00811688311688 
14               CACM-1412        0.0609756097561  0.00811688311688 
14               CACM-2053        0.0602409638554  0.00811688311688 
14               CACM-3157        0.0595238095238  0.00811688311688 
14               CACM-2734        0.0588235294118  0.00811688311688 
14               CACM-2963        0.0581395348837  0.00811688311688 
14               CACM-2167        0.0574712643678  0.00811688311688 
14               CACM-1892        0.0568181818182  0.00811688311688 
14               CACM-2358        0.0561797752809  0.00811688311688 
14               CACM-3067        0.0555555555556  0.00811688311688 
14               CACM-2997        0.0549450549451  0.00811688311688 
14               CACM-1956        0.0652173913043  0.00974025974026 
14               CACM-2188        0.0645161290323  0.00974025974026 
14               CACM-2146        0.0744680851064  0.0113636363636 
14               CACM-1196        0.0736842105263  0.0113636363636 
14               CACM-2342        0.0729166666667  0.0113636363636 
14               CACM-2674        0.0721649484536  0.0113636363636 
14               CACM-1572        0.0714285714286  0.0113636363636 
14               CACM-0278        0.0707070707071  0.0113636363636 
14               CACM-2479        0.07             0.0113636363636 
Query_number   Doc_id   Precision   Recal   
15               CACM-2344        0.0              0.0             
15               CACM-2002        0.0              0.0             
15               CACM-2835        0.0              0.0             
15               CACM-2233        0.0              0.0             
15               CACM-3080        0.0              0.0             
15               CACM-2929        0.0              0.0             
15               CACM-2931        0.0              0.0             
15               CACM-3125        0.0              0.0             
15               CACM-2195        0.0              0.0             
15               CACM-1807        0.0              0.0             
15               CACM-1366        0.0              0.0             
15               CACM-2812        0.0              0.0             
15               CACM-2181        0.0              0.0             
15               CACM-1135        0.0              0.0             
15               CACM-1665        0.0              0.0             
15               CACM-2314        0.0              0.0             
15               CACM-2851        0.0              0.0             
15               CACM-3077        0.0              0.0             
15               CACM-1886        0.0              0.0             
15               CACM-2470        0.0              0.0             
15               CACM-2188        0.0              0.0             
15               CACM-2701        0.0454545454545  0.00666666666667 
15               CACM-3160        0.0434782608696  0.00666666666667 
15               CACM-1676        0.0416666666667  0.00666666666667 
